"state","county","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Texas","Webb",4.11477097272259,4.02557796360059,4.05854355069015,4.24943104233045,4.31199620673305,4.21105769230769,4.2185332011893,4.222260391618,4.4421265141319,4.44364937388193,4.4550831792976,4.50091743119266,4.6453008257963,4.66259259259259,4.7045871559633,5.0453446191052
"Texas","Wichita",5.46661550268611,5.56236323851204,5.45335176226676,5.60560181680545,5.65278810408922,5.58562691131498,5.6773428232503,5.71392244119517,5.59760705289673,5.8130968622101,5.85602094240838,5.74130006565988,5.83375796178344,5.87277353689567,5.80560866794136,6.08942307692308
"Texas","Williamson",5.74581005586592,5.82349665924276,5.79812872129288,5.84235894527927,5.88948642108094,5.93636833936886,5.98320711228186,6.14836223506744,6.08680994521703,6.20381231671554,6.32041122295995,6.27164301871273,6.29710424710425,6.39992634873872,6.54493273542601,6.60844910688971
"Utah","Davis",5.37843950245006,5.33751306165099,5.46275317542053,5.45390546429769,5.57373804025074,5.56403537504094,5.6247723132969,5.61547085201794,5.60022522522523,5.7729810197246,5.76056338028169,5.72549703522846,5.76309564041906,5.84820546592032,5.88209331651955,6.01301900070373
"Utah","Salt Lake",5.52712627339493,5.65564516129032,5.68687669990934,5.66547923856173,5.69472639011474,5.62836548653805,5.82733504712939,5.85421081985499,5.8638783269962,5.93166592228673,6.00166666666667,5.9728051391863,6.16793402591839,6.11273945357479,6.22516489091832,6.38618869584341
"Utah","Utah",5.13092806898117,5.33942161339422,5.3119304059652,5.3840242669363,5.31459566074951,5.34846354689697,5.49014828356693,5.50342866700117,5.50769472361809,5.49644183168317,5.66174516462424,5.74012720011833,5.73129812981298,5.78626563747671,5.75032526671871,5.9932944606414
"Utah","Washington",NA,NA,NA,NA,NA,NA,NA,5.52631578947368,5.58023572076156,5.82600732600733,5.7167530224525,5.96299902629017,5.93139841688654,6.03867848509267,6.06723338485317,6.32703862660944
"Utah","Weber",5.23742061553493,5.37040714995035,5.40443349753695,5.4045393858478,5.47887970615243,5.42286751361162,5.55072463768116,5.4215354901014,5.34162062615101,5.61346153846154,5.59463414634146,5.56085918854415,5.66515632079746,5.7339255499154,5.70323372902169,5.79264510412051
"Virginia","Alexandria City",7.86406117247239,7.87021630615641,7.65149006622517,7.65012009607686,7.68050117462803,7.63265306122449,7.41845018450184,7.80884557721139,7.68816442239546,7.70778267254038,7.53544390915348,7.8320819112628,7.78671775223499,7.77882797731569,7.86305732484076,7.86966640806827
"Virginia","Arlington/Alexandria",7.75158136860265,7.70907016543069,7.96296296296296,7.78752017213556,7.81789638932496,7.81194029850746,7.50799779371208,7.67062902426944,7.97772397094431,8.03731343283582,7.97887323943662,7.98811156835848,7.91648542844715,8.00825727944372,8.03762975778547,8.07849133537207
"Virginia","Chesapeake City",5.57786116322702,5.6480686695279,5.74171584203359,5.78241363840287,5.87548262548263,5.87159904534606,5.93037974683544,5.89364919354839,6.03575025176234,5.91494715651736,6.09462151394422,6.19667013527575,6.20049019607843,6.148,6.26534859521332,6.36890045543266
"Virginia","Chesterfield",5.9987146529563,5.94208256315465,5.98614795166519,5.99855072463768,6.10151830902054,6.16777672058357,6.12280160444307,6.14684860298895,6.31923331130205,6.28698224852071,6.33574120603015,6.35815268614515,6.37583043340715,6.31446540880503,6.53496393853873,6.50373754152824
"Virginia","Hampton",5.83650793650794,5.71417624521073,5.609375,5.94161801501251,5.87788215200683,6.01098039215686,5.95270785659802,5.93338683788122,6.0586176727909,6.32666666666667,6.1583552055993,6.31565440547477,6.29722470904208,6.39671814671815,6.178391959799,6.22023809523809
"Virginia","Henrico",6.07135610415962,6.25440110459096,6.29917886469118,6.19939577039275,6.29490249743414,6.19486659912192,6.27858627858628,6.42546926757453,6.50148588410104,6.45285714285714,6.59792709077913,6.63882940756602,6.73950795947902,6.69931826336563,6.79502196193265,6.79632183908046
"Virginia","Loudoun",NA,NA,NA,NA,NA,NA,NA,6.50414691943128,6.42457649905889,6.46580746975276,6.58874580067189,6.56279936136243,6.6386404293381,6.82677369238736,6.83068382538481,6.95648259303722
"Virginia","Newport News",5.59293113954906,5.68768590124926,5.6994601079784,5.71223021582734,5.64272997032641,5.93139040680024,5.91780045351474,5.93478260869565,6.03077889447236,5.93606455617629,6.02980342422321,6.28762755102041,6.10472541507024,6.10684039087948,6.15060625398851,6.27442996742671
"Virginia","Norfolk City",5.65245901639344,5.65389527458493,5.68331143232589,5.74833850243686,5.73670093875726,5.85841495992876,5.90144585423429,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia","Richmond City",6.11697247706422,6.07107709130672,6.10443722943723,6.29649595687331,6.34637454355764,6.32259796027912,6.45193508114856,6.44716242661448,6.42486583184258,6.45344673231871,6.61896400351185,6.67079321412196,6.83619133574007,7.13249651324965,7.12688270196257,7.20928899082569
"Virginia","Virginia Beach City",5.96664381996801,5.97650417215635,6.17234092509979,6.13459780621572,6.12600854295206,6.0925562104344,6.28716141818983,6.17519066846119,6.29941730165845,6.23816895179124,6.29661965524961,6.47430117222723,6.39618032422829,6.48137005322842,6.55706396686608,6.54917550058893
"Washington","Clark",5.65797788309637,5.58552292632664,5.77297158945482,5.75422659601312,5.78006958250497,5.75116039195462,5.89955199245461,5.93267326732673,5.95782463928968,5.94386038687973,6.07776349614396,6.12765072765073,6.20936359951358,6.21024838646587,6.26670574443142,6.29525222551929
"Washington","King",6.55623555860863,6.53855531850046,6.60931198102017,6.63697053406998,6.67308908954966,6.6464854628495,6.65611564918315,6.69433479735364,6.71840886096171,6.80583256967279,6.80077248290621,6.87208408100487,6.89188920877594,6.99439017313086,7.05147589926325,7.06708930540243
"Washington","Kitsap",5.9138854552946,6.04555129842486,6.13483146067416,6.07486631016043,6.06472757066776,6.1252477209671,6.23619186046512,6.39160305343511,6.25805284111473,6.28222144603563,6.36382681564246,6.32368775235532,6.47276979619111,6.41559691912709,6.41941505911637,6.51601423487544
"Washington","Pierce",5.62516195905675,5.78099899598394,5.72178893492566,5.77026862768932,5.79240114340162,5.78728395061728,5.84332925336597,5.91712237209868,5.95265218939124,5.98454094878452,6.03334850899158,6.08158017765311,6.0598423448429,6.17730907405261,6.16563519747946,6.26479269149684
"Washington","Snohomish",5.7952892823269,5.78169670602859,5.86183516649088,5.94311871529341,6.01514924253787,5.98946629213483,6.02275730436059,6.07492420961455,6.18877551020408,6.18987889273356,6.25921787709497,6.23535023167075,6.27660137638962,6.30643111337062,6.3479020979021,6.45479853479853
"Washington","Spokane",5.94309701492537,5.98040079277692,6.01619610418035,6.02340562593945,6.00849617672048,6.15221124946329,6.08316987053747,6.09425690486629,6.13517060367454,6.07688975525233,6.11787398199743,6.30341075538816,6.30008110300081,6.25770040176009,6.31459219530239,6.41564902758933
"Washington","Thurston",6.06066734074823,6.04108934543717,6.11847672778561,6.14298323036187,6.08492279745686,6.13946587537092,6.27980665950591,6.26144086995922,6.27005699254713,6.45336134453782,6.21267723102585,6.41308793456033,6.33346303501945,6.59738260200154,6.54586981347545,6.71361940298507
"Washington","Whatcom",6.18003674219228,6.0047197640118,6.17067711247901,6.14549653579677,6.23991155334439,6.40576725025747,6.13200934579439,6.16924842226047,6.29218106995885,6.25,6.27372462973121,6.1925965665236,6.35598377281947,6.42065626681011,6.55967903711133,6.50083752093802
"Washington","Yakima",4.63958333333333,4.67761194029851,4.68936616029335,4.71305668016194,4.62945808244558,4.61076405574243,4.65276430649855,4.75020746887967,4.69299743808711,4.66227137388345,4.74402308326463,4.91033568904594,4.92011960700555,4.96709956709957,4.95849056603774,5.07656731757451
"Wisconsin","Brown",5.53099730458221,5.5264017419706,5.67814854682454,5.75377969762419,5.73206278026906,5.66255364806867,5.84970414201183,5.82592818015825,6.01430274135876,5.84219754529515,5.95707376058041,6.10107015457788,6.01533018867925,5.99763733018311,6.24897959183673,6.15054378935318
"Wisconsin","Dane",6.35647226173542,6.49903448275862,6.50951199338296,6.51395471300685,6.56359928626051,6.60264900662252,6.55826086956522,6.81633263535746,6.77884344146685,6.78680634201586,6.76912339475154,6.87506819421713,6.95074946466809,6.93640054127199,7.02294303797468,7.04064824654623
"Wisconsin","Kenosha",5.53364928909953,5.54409171075838,5.74471830985915,5.61321585903084,5.6630336058129,5.62190476190476,5.83783783783784,5.6998982706002,5.80245649948823,5.98611111111111,5.9344262295082,6.03862212943633,6.0523138832998,6.14029850746269,6.17427385892116,6.39445628997868
"Wisconsin","La Crosse",5.91721854304636,5.98214285714286,6.08877005347594,6.04807692307692,6.02079002079002,6.14752370916754,6.27575107296137,6.37441860465116,6.05573770491803,6.35158817086528,6.20480668756531,6.53628117913832,6.39908779931585,6.40953412784399,6.61685393258427,6.52453653217012
"Wisconsin","Marathon",5.39429634221947,5.54795396419437,5.46976175931582,5.47113594040968,5.4434628975265,5.64325323475046,5.65116279069767,5.58048477315103,5.59256965944272,5.65780141843972,5.78626444159178,5.83713942307692,5.83242258652095,6.03710462287105,5.97978596908442,5.9409307875895
"Wisconsin","Milwaukee",NA,NA,NA,NA,NA,NA,NA,5.83791809940606,5.98605992629386,6.07962039568924,5.99365234375,6.13066578117217,6.1337726523888,6.19803791153974,6.32012790904246,6.35751733468628
"Wisconsin","Outagamie",NA,NA,NA,NA,NA,NA,NA,5.84712482468443,5.88702928870293,6.00985915492958,6.06666666666667,6.06471816283925,6.0446487196323,6.0140562248996,6.02210314802411,5.96381578947368
"Wisconsin","Racine",5.47945205479452,5.77586206896552,5.72117558402411,5.5818692902319,5.85123367198839,5.7898916967509,5.75518035303147,5.82764098490866,6.05513784461153,5.95873786407767,5.94506369426752,5.92918287937743,6.03977272727273,6.11460855528652,6.32318104906937,6.33505598621878
"Wisconsin","Rock",5.65897858319605,5.47035881435257,5.58346094946401,5.50539291217257,5.59893455098935,5.64826498422713,5.64736451373422,5.5800156128025,5.87222222222222,5.80619539316918,5.88097102584182,5.86257763975155,6.03291536050157,5.94423511680482,5.94339622641509,6.48913987836664
"Wisconsin","Sheboygan",5.55836236933798,5.68849706129303,5.67828200972447,5.82105263157895,5.81761565836299,5.7378892733564,5.86834986474301,6.03287671232877,5.8542757417103,5.94684684684685,5.98395721925134,6.05676855895196,5.97306689834926,6.01938325991189,6.20209059233449,6.30089285714286
"Wisconsin","Walworth",NA,NA,NA,NA,NA,NA,NA,6.00664451827243,6.12564366632338,6.27085478887745,6.16457023060797,6.18938605619147,6.39051463168517,6.52155172413793,6.2852912142152,6.48286604361371
"Wisconsin","Waukesha",NA,NA,NA,NA,NA,NA,NA,6.41508746355685,6.50162631008312,6.62147505422993,6.58374558303887,6.62177447861435,6.70217917675545,6.74129526462396,6.72298486448434,6.8786023054755
"Wisconsin","Winnebago",NA,NA,NA,NA,NA,NA,NA,6.27509578544061,6.17739520958084,6.08798283261803,6.02818991097923,6.14823008849558,6.22246858832225,6.29938744257274,6.26988847583643,6.27305475504323
